epoch,total_loss,data_loss,physics_loss,val_loss
143,0.0018879256676882505,0.0018663483206182718,0.00043154737795703113,0.0033802385441958904
144,0.0018864694284275174,0.0018649472622200847,0.00043044384801760316,0.003377815242856741
145,0.0018850145861506462,0.0018635470187291503,0.0004293505917303264,0.0033747274428606033
146,0.0018835593946278095,0.001862146076746285,0.00042826691060326993,0.003370958147570491
147,0.0018821037374436855,0.0018607440870255232,0.0004271920770406723,0.0033666023518890142
148,0.001880647731013596,0.0018593413988128304,0.00042612600373104215,0.003361825132742524
149,0.0018791925394907594,0.0018579390598461032,0.00042506857425905764,0.0033568418584764004
150,0.0018777389777824283,0.001856538001447916,0.00042401993414387107,0.0033518720883876085
151,0.0018762872787192464,0.0018551383400335908,0.00042297918116673827,0.003347118152305484
152,0.001874837907962501,0.0018537406576797366,0.00042194488923996687,0.0033427265007048845
153,0.0018733898177742958,0.0018523440230637789,0.00042091571958735585,0.003338776994496584
154,0.0018719418440014124,0.0018509472720324993,0.0004198902752250433,0.003335268935188651
155,0.0018704944523051381,0.001849550986662507,0.00041886838153004646,0.003332144347950816
156,0.0018690472934395075,0.0018481548177078366,0.0004178503586445004,0.003329284954816103
157,0.0018676010658964515,0.0018467592308297753,0.00041683719609864056,0.0033265328966081142
158,0.0018661562353372574,0.0018453646916896105,0.0004158297961112112,0.0033251354470849037
159,0.001865434111095965,0.0018446677131578326,0.00041532894829288125,0.0033236790914088488
160,0.0018647117540240288,0.0018439702689647675,0.0004148299340158701,0.0033221393823623657
161,0.0018639892805367708,0.0018432725919410586,0.0004143334517721087,0.00332049117423594
162,0.0018632658757269382,0.0018425739835947752,0.0004138388903811574,0.0033187244553118944
163,0.0018625425873324275,0.00184187525883317,0.00041334654088132083,0.003316833870485425
164,0.0018618186004459858,0.0018411758355796337,0.00041285622864961624,0.0033148275688290596
165,0.0018610941478982568,0.0018404757138341665,0.0004123678954783827,0.003312712302431464
166,0.0018603691132739186,0.0018397750100120902,0.00041188139584846795,0.003310514846816659
167,0.0018596431473270059,0.0018390732584521174,0.00041139672975987196,0.0033082508016377687
168,0.0018589168321341276,0.0018383711576461792,0.0004109134606551379,0.003305946011096239
169,0.001858189469203353,0.0018376678926870227,0.0004104320250917226,0.003303627949208021
170,0.0018574619898572564,0.0018369643948972225,0.00040995189920067787,0.0033013198990374804
171,0.001856733695603907,0.0018362600822001696,0.00040947305387817323,0.0032990402542054653
172,0.0018560051685199142,0.0018355554202571511,0.0004089954891242087,0.003296805312857032
173,0.0018552758265286684,0.001834849826991558,0.0004085190885234624,0.0032946302089840174
174,0.001854545553214848,0.0018341434188187122,0.0004080435901414603,0.00329251354560256
175,0.0018538151634857059,0.001833436661399901,0.00040756925591267645,0.003290459979325533
176,0.0018530833767727017,0.0018327286234125495,0.0004070958821102977,0.003288460895419121
177,0.0018523511243984103,0.001832020003348589,0.0004066234396304935,0.0032865109387785196
178,0.0018516182899475098,0.0018313106847926974,0.0004061521904077381,0.003284598933532834
179,0.0018508846405893564,0.0018306005513295531,0.00040568195981904864,0.003282708115875721
180,0.0018501508748158813,0.0018298901850357652,0.000405212864279747,0.0032808270771056414
181,0.0018494160613045096,0.0018291787710040808,0.00040474507841281593,0.003278943244367838
182,0.0018486803164705634,0.0018284664256498218,0.00040427868952974677,0.0032770466059446335
183,0.0018479443388059735,0.0018277536146342754,0.00040381372673437,0.0032751252874732018
184,0.001847207429818809,0.0018270399887114763,0.00040334986988455057,0.003273173002526164
185,0.0018464699387550354,0.0018263255478814244,0.000402887468226254,0.0032711862586438656
186,0.0018457317491993308,0.0018256104085594416,0.00040242643444798887,0.0032691648229956627
187,0.0018449928611516953,0.0018248945707455277,0.00040196688496507704,0.0032671154476702213
188,0.001844253740273416,0.0018241782672703266,0.00040150879067368805,0.0032650406938046217
189,0.0018435134552419186,0.001823460916057229,0.00040105186053551733,0.0032629442866891623
190,0.0018427730537950993,0.001822743215598166,0.0004005962691735476,0.0032608353067189455
191,0.0018420318374410272,0.0018220247002318501,0.000400141958380118,0.003258722135797143
192,0.0018412899225950241,0.0018213054863736033,0.00039968901546671987,0.003256612690165639
193,0.00184054730925709,0.0018205854576081038,0.0003992372949142009,0.003254509065300226
194,0.0018398045795038342,0.0018198651960119605,0.0003987865929957479,0.003252419177442789
195,0.001839060802012682,0.0018191440030932426,0.00039833696791902184,0.003250346751883626
196,0.001838316791690886,0.0018184223445132375,0.00039788841968402267,0.003248290391638875
197,0.0018375720828771591,0.0018176999874413013,0.0003974411229137331,0.0032462498638778925
198,0.001836826791986823,0.001816977048292756,0.00039699478656984866,0.0032442272640764713
199,0.0018360811518505216,0.0018162536434829235,0.00039654967258684337,0.003242212114855647
200,0.0018353345803916454,0.0018155293073505163,0.00039610551903024316,0.0032402046490460634
201,0.0018345877761021256,0.0018148046219721437,0.00039566258783452213,0.003238195786252618
202,0.0018338403897359967,0.0018140793545171618,0.0003952208498958498,0.0032361834309995174
203,0.0018330927705392241,0.0018133537378162146,0.00039478036342188716,0.00323416362516582
204,0.001832344220019877,0.0018126271897926927,0.0003943409537896514,0.0032321305479854345
